subject_id,category,video_id,file_path,file_size_bytes,duration_seconds,fps,width,height,attire,time_of_recording,description,classes_raw,source_dataset,label
2,Fall,18,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 2\Fall\18.mp4,11908668,11.553533333333332,29.860994904877586,1280,720,T-Shirt & Pants 2,Day,Picking a water bottle from the ground and drinking water from it then falling forward on the ground,Falling (FW)[9.8 to 11]; Drinking[3.9 to 5.8]; Standing[0 to 2.3]; Walking[2.3 to 4.3],GMDCSA24,fall
2,Fall,19,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 2\Fall\19.mp4,15941844,15.521299999999998,29.829975581942236,1280,720,T-Shirt & Pants 2,Day,Eating in standing position then falling forward,Falling (FW)[8.2 to 15]; Eating[0.9 4.6]; Standing[0 to 8.1],GMDCSA24,fall
2,Fall,20,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 2\Fall\20.mp4,11795414,11.457633333333334,29.849096235697306,1280,720,T-Shirt & Pants 2,Day,Eating in standing position then falling forward,Falling (FW)[7.9 to 11]; Eating[1.6 to 3.2]; Standing[0 to 7.7],GMDCSA24,fall
2,Fall,21,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 2\Fall\21.mp4,9754803,9.489700000000001,29.82180680105799,1280,720,T-Shirt & Pants 2,Day,Standing then falling sideways,Falling (SW)[6.2 to 9]; Standing[0 to 4.9]; Walking[4.9 to 6.1],GMDCSA24,fall
2,Fall,22,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 2\Fall\22.mp4,5412975,5.201333333333333,29.80005126890541,1280,720,T-Shirt & Pants 2,Day,Walking then falling forward,Falling (FW)[1.3 to 5]; Walking[0 to 1.2],GMDCSA24,fall
2,Fall,23,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 2\Fall\23.mp4,7735091,7.537833333333333,29.849426227695844,1280,720,T-Shirt & Pants 2,Day,Standing then falling sideways,Falling (SW)[3.6 to 7]; Standing[0 to 3.6],GMDCSA24,fall
2,Fall,24,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 2\Fall\24.mp4,7389558,7.137300000000001,29.843218023622377,1280,720,T-Shirt & Pants 2,Day,Standing from the bed and then falling sideways on the ground,Falling (SW)[3.3 to 6.4]; Sitting[0 to 1.7]; Standing[2 to 3.2],GMDCSA24,fall
2,Fall,25,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 2\Fall\25.mp4,7550478,7.2979,29.871606900615244,1280,720,T-Shirt & Pants 2,Day,Standing then falling backward on the ground,Falling (BW)[3 to 7]; Standing[0 to 3],GMDCSA24,fall
3,ADL,01,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 3\ADL\01.mp4,8915311,8.7535,29.816644770663164,1280,720,Full T-shirt & Trousers,Day,Writing something in the notebook while sitting on the bed,Sitting[0 to 8]; Writing[0 to 8],GMDCSA24,adl
3,ADL,02,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 3\ADL\02.mp4,9386201,9.137533333333332,29.8767719953598,1280,720,Full T-shirt & Trousers,Day,Exercise (Hand up & down),Exercising[0 to 9]; Standing[0 to 9],GMDCSA24,adl
3,ADL,03,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 3\ADL\03.mp4,10102214,9.921766666666667,29.833396606115173,1280,720,Full T-shirt & Trousers,Day,Getting up from the sleeping position from the bed; Putting a mask on the face; then walking,Sitting[3 to 7.4]; Sleeping[0 to 1]; Standing[7.6 to 8.4]; Walking[8.5 to 9],GMDCSA24,adl
3,ADL,04,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 3\ADL\04.mp4,10300270,10.0495,29.852231454301208,1280,720,Full T-shirt & Trousers,Day,Picking a book from the floor and putting it on the bed; sitting on the bed,Sitting[9.2 to 10]; Standing[2.4 to 3.6; 6.6 to 7.9; Walking[3.6 to 5.2; 7.9 to 9.2],GMDCSA24,adl
3,ADL,05,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 3\ADL\05.mp4,5410881,5.1693,29.791267676474572,1280,720,Full T-shirt & Trousers,Day,Exercising (hand down & up with body bending),Exercising[0 to 5]; Standing[0 to 5],GMDCSA24,adl
3,ADL,06,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 3\ADL\06.mp4,9084601,8.9454,29.847742974042525,1280,720,Full T-shirt & Trousers,Day,Exercising then sitting down on the floor,Exercising[0 to 5.1]; Sitting[5.1 to 8],GMDCSA24,adl
3,ADL,07,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 3\ADL\07.mp4,3599323,3.3455,29.890898221491558,1280,720,Full T-shirt & Trousers,Day,Exercising (sitting and standing),Exercising[0 to 3]; Standing[0 to 0.3; 1.5 to 2.2],GMDCSA24,adl
3,ADL,08,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 3\ADL\08.mp4,5172948,4.896166666666667,29.819246349184738,1280,720,Full T-shirt & Trousers,Day,Sitting to sleeping on the floor,Sitting[0 to 0.8]; Sleeping[0.8 to 4],GMDCSA24,adl
3,ADL,09,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 3\ADL\09.mp4,8018966,7.775966666666666,29.835518842244696,1280,720,Full T-shirt & Trousers,Day,Sleeping on the floor to sitting and then standing,Sitting[2.5 to 6]; Sleeping[0 to 2.2]; Standing[6.2 to 7],GMDCSA24,adl
3,ADL,10,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 3\ADL\10.mp4,12788851,12.433566666666666,29.838582117761867,1280,720,Full shirt & Trousers,Day,Opening the window curtain and the window,Standing[0 to 12],GMDCSA24,adl
3,ADL,11,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 3\ADL\11.mp4,12320822,12.0815,29.880395646235982,1280,720,Full shirt & Trousers,Day,Closing the window curtain and the window,Standing[2.7 to 12]; Walking[0 to 2.7],GMDCSA24,adl
3,ADL,12,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 3\ADL\12.mp4,5814420,10.673333333333334,14.990630855715178,1280,720,Full T-shirt 2 & Trousers,Night,Changing pages of a book while sitting on the bed; standing,Reading; Sitting[0.8 to 8.1]; Standing[8.1 to 9.2]; Walking[9.2 to 10],GMDCSA24,adl
3,ADL,13,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 3\ADL\13.mp4,4930771,8.6415,15.043684545507146,1280,720,Full T-shirt (different) & Trousers,Night,Sitting on the floor,Sitting[0 to 8],GMDCSA24,adl
3,ADL,14,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 3\ADL\14.mp4,4901751,8.865633333333333,15.001748324052803,1280,720,Full T-shirt (different) & Trousers,Night,Sitting on the floor & drinking water from the water bottle,Drinking[3.5 to 6]; Sitting[0 to 8],GMDCSA24,adl
3,ADL,15,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 3\ADL\15.mp4,4160966,7.665233333333333,15.00280487221524,1280,720,Full T-shirt (different) & Trousers,Night,Reading newspaper while sitting on the floor,Reading[0 to 7]; Sitting[0 to 7],GMDCSA24,adl
3,ADL,16,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 3\ADL\16.mp4,10556263,10.257266666666666,29.83250898549971,1280,720,Kurta & Trousers,Day,Eating while sitting on the ground,Eating[0 to 10]; Sitting[0 to 10],GMDCSA24,adl
3,ADL,17,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 3\ADL\17.mp4,6499280,12.129433333333333,15.00482297881462,1280,720,Full T-shirt (different) & Trousers,Night,Drinking water from a water bottle while sitting on the bed Putting the water bottle on the bed,Drinking[1.8 to 4.1]; Sitting[0 to 12],GMDCSA24,adl
3,ADL,18,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 3\ADL\18.mp4,2171202,11.121466666666667,15.0160050832624,640,480,Full T-shirt (different) & Trousers,Night,Walking; sitting on the bed and eating biscuits,Eating[5.1 to 5.8]; Sitting[0.6 to 11]; Walking[0 to 0.5],GMDCSA24,adl
3,ADL,19,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 3\ADL\19.mp4,1375610,6.5133,15.046136367125728,640,480,Full T-shirt (different) & Trousers,Night,Picking the pen from the floor and putting it on the bed,Walking[1.8 to 5],GMDCSA24,adl
3,ADL,20,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 3\ADL\20.mp4,1841867,9.3933,15.010699115326881,640,480,Full T-shirt (different) & Trousers,Night,Talking on the phone while sitting on the bed,Sitting[0 to 9],GMDCSA24,adl
3,ADL,21,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 3\ADL\21.mp4,10543223,10.225200000000001,29.82826741775222,1280,720,Kurta & Trousers,Day,Drinking while sitting on the bed,Drinking[0 to 5.1]; Sitting[ 0 to 10],GMDCSA24,adl
3,ADL,22,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 3\ADL\22.mp4,9751145,9.4896,29.822121058843365,1280,720,Kurta & Trousers,Day,Writing while sitting on the bed,Sitting[0 to 9]; Writing[0 to 9],GMDCSA24,adl
3,Fall,01,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 3\Fall\01.mp4,4135599,3.8095,29.925187032418954,1280,720,Full T-shirt & Trouser,Day,falling forward,Fall (FW)[0 to 3],GMDCSA24,fall
3,Fall,02,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 3\Fall\02.mp4,6999116,6.5617,29.870307999451363,1280,720,Full T-shirt & Trouser,Day,Falling on the bed (forward),Fall (FW)[2.6 to 6]; Standing[1.3 to 2.2]; Walking[0 to 1.3],GMDCSA24,fall
3,Fall,03,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 3\Fall\03.mp4,5753609,5.601633333333334,29.812733190914553,1280,720,Full T-shirt & Trouser,Day,Falling backward on the floor,Falling (BW)[1.5 to 5]; Standing[0 to 1.5],GMDCSA24,fall
3,Fall,04,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 3\Fall\04.mp4,5697448,5.457533333333333,29.866972869306036,1280,720,Full T-shirt & Trouser,Day,Walking and then falling backward on the floor,Falling (BW)[1.2 to 5]; Walking[0 to 1.2],GMDCSA24,fall
3,Fall,05,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 3\Fall\05.mp4,10206712,10.049366666666668,29.852627528766323,1280,720,Full T-shirt & Trouser,Day,Falling slowly from standing position to the floor,Falling (BW)[3.2 to 10]; Standing[0 to 3],GMDCSA24,fall
3,Fall,06,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 3\Fall\06.mp4,5941313,5.553633333333334,29.89034205835219,1280,720,Full T-shirt & Trouser,Day,Falling (backward) on the floor from the sitting position,Falling (BW) [0 to 5],GMDCSA24,fall
3,Fall,07,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 3\Fall\07.mp4,9262980,9.025400000000001,29.804773195647837,1280,720,Full T-shirt & Trouser,Day,Falling on the floor from the standing position,Falling (BW)[1 to 9]; Standing[0 to 1],GMDCSA24,fall
3,Fall,08,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 3\Fall\08.mp4,6524154,6.3373,29.35003865999716,1280,720,Full T-shirt & Trouser,Day,Falling on the right side onto the floor from a standing position,Falling (SW)[0 to 6],GMDCSA24,fall
3,Fall,09,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 3\Fall\09.mp4,6430062,6.224233333333333,29.88319846621003,1280,720,Full T-shirt & Trouser,Day,Reading the book while sitting on the ground; then falling backward,Falling (BW)[3.3 to 6]; Reading[0 to 3.3]; Sitting[0 to 3.4],GMDCSA24,fall
3,Fall,10,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 3\Fall\10.mp4,4533133,4.385566666666667,29.87071226067327,1280,720,Full shirt & Trouser,Day,Falling forward on the bed,Falling (FW)[1.7 to 4],GMDCSA24,fall
3,Fall,11,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 3\Fall\11.mp4,9172835,8.945500000000001,29.847409311944553,1280,720,Kurta & Trouser,Day,Eating in standing position then falling forward,Falling (FW)[4.7 to 8]; Eating[0 to 2]; Standing[0 to 4.6],GMDCSA24,fall
3,Fall,12,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 3\Fall\12.mp4,4513787,4.256166666666666,29.839057054469986,1280,720,Full T-shirt & Trouser,Day,Falling backward from the bed,Falling (BW)[1.6 to 4]; Standing[0 to 0.8],GMDCSA24,fall
3,Fall,13,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 3\Fall\13.mp4,4490977,4.048233333333333,29.889581463519065,1280,720,Full T-shirt & Trouser,Day,Writing something in a notebook while sitting position on the floor; then falling backward,Falling (BW)[1.4 to 4]; Sitting[0 to 1.4]; Writing[0 to 1.3],GMDCSA24,fall
3,Fall,14,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 3\Fall\14.mp4,12639388,12.3056,29.8238200494084,1280,720,Full T-shirt; Shirt  & Trouser,Day,Falling backward on the floor while removing the shirt and trying to hang it on the hangar,Falling (BW)[8.1 to 12]; Standing[4.6 to 8.1];Walking[0 to 4.6],GMDCSA24,fall
3,Fall,15,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 3\Fall\15.mp4,3155467,5.649633333333334,15.04522417384019,1280,720,Full T-shirt (different) & Trouser,Night,Trying to drink water from the water bottle and then falling on the floor,Falling (BW)[1.9 to 5]; Standing[0 to 1.8],GMDCSA24,fall
3,Fall,16,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 3\Fall\16.mp4,3349906,6.0803,14.96636679111228,1280,720,Full T-shirt (different) & Trouser,Night,Walking and then falling left side on the floor,Falling (SW)[1.8 to 7]; Walking[0 to 1.7],GMDCSA24,fall
3,Fall,17,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 3\Fall\17.mp4,4685086,8.513366666666666,15.035179971887345,1280,720,Full T-shirt (different) & Trouser,Night,Reading newspaper then falling Backward on the bed,Falling (BW)[1.4 to 8]; Reading[0 to 1.1]; Sitting[0 to 1.4],GMDCSA24,fall
3,Fall,18,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 3\Fall\18.mp4,6314610,11.8736,14.991241072631722,1280,720,Full T-shirt (different) & Trouser,Night,Sitting on the bed; then falling on the floor,Falling (SW)[4.2 to 11]; Sitting[0 to 3.2],GMDCSA24,fall
3,Fall,19,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 3\Fall\19.mp4,1163962,5.713666666666667,15.051630593314275,640,480,Full T-shirt (different) & Trouser,Night,Falling on the floor from the standing position,Falling (BW)[2 to 5]; Standing[0 to 1.9],GMDCSA24,fall
3,Fall,20,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 3\Fall\20.mp4,1276484,6.2414000000000005,15.060723555612523,640,480,Full T-shirt (different) & Trouser,Night,Walking then falling forward on the floor,Falling (FW)[2.3 to 6]; Walking[0 to 2.2],GMDCSA24,fall
3,Fall,21,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 3\Fall\21.mp4,9366624,9.169633333333334,29.881238435560856,1280,720,Kurta & Trouser,Day,Drinking in standing position then falling sideways,Falling (SW)[5.4 to 9]; Drinking[0 to 1.4]; Standing[0 to 4.4],GMDCSA24,fall
4,ADL,01,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 4\ADL\01.mp4,12882539,12.4014,29.835341171158095,1280,720,Full Shirt & Pant,Day (Lights Off),Wiping the face with a handkerchief while sitting on the bed; cleaning the goggles and putting them on,Sitting[0 to 12],GMDCSA24,adl
4,ADL,02,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 4\ADL\02.mp4,11087188,10.561466666666666,29.82540303745692,1280,720,Full Shirt & Pant,Day (Lights Off),Talking on the mobile phone while walking,Walking[0 to 10],GMDCSA24,adl
4,ADL,03,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 4\ADL\03.mp4,9430862,8.9457,29.84674201012777,1280,720,Full Shirt & Pant,Day (Lights Off),Reading a book while sitting on the bed,Reading[3.8 to 8]; Sitting[ 0 to 8],GMDCSA24,adl
4,ADL,04,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 4\ADL\04.mp4,13673909,13.009466666666667,29.82443553924834,1280,720,Full Shirt & Pant,Day (Lights Off),Using a laptop while sitting on the bed,Sitting[0 to 13],GMDCSA24,adl
4,ADL,05,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 4\ADL\05.mp4,7978111,7.361666666666666,29.88453701607426,1280,720,Full Shirt & Pant,Day (Lights Off),Doing exercise (push-up); view 1,Exercising[2.6 to 7]; Walking[0 to 1.9],GMDCSA24,adl
4,ADL,06,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 4\ADL\06.mp4,7176201,6.5776,29.79810265142301,1280,720,Full Shirt & Pant,Day (Lights Off),Doing exercise (push-up); view 2,Exercising[1.4 to 6]; Walking[0 to 1],GMDCSA24,adl
4,ADL,07,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 4\ADL\07.mp4,5575628,4.993399999999999,29.83938799214964,1280,720,Full Shirt & Pant,Day (Lights Off),Doing exercise (push-up); view 3,Exercising[0 to 4],GMDCSA24,adl
4,ADL,08,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 4\ADL\08.mp4,12953561,12.3375,29.82776089159068,1280,720,Full Shirt & Pant,Day (Lights Off),Sleeping to sitting; putting on the goggles and drinking water,Drinking[8.5 to 12]; Sitting[2.1 to 12]; Sleeping[0 to 1.1],GMDCSA24,adl
4,ADL,09,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 4\ADL\09.mp4,12447609,12.129466666666668,29.84467577579668,1280,720,Full Shirt & Pant,Day (Lights Off),Reading a book and checking the mobile phone while sitting on the bed,Reading[0 to 12]; Sitting[0 to 12],GMDCSA24,adl
4,ADL,10,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 4\ADL\10.mp4,13287314,12.8012,29.840952410711495,1280,720,Full Shirt & Pant,Day (Lights Off),Walking then sleeping on the bed after removing the goggles,Sleeping[4.3 to 12]; Walking[0 to 1.4],GMDCSA24,adl
4,ADL,11,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 4\ADL\11.mp4,11019500,10.721466666666666,29.846662770019027,1280,720,Full Shirt & Pant,Day (Lights Off),Copying content from a book into a notebook while sitting on the floor,Sitting[0 to 10]; Writing[2.7 to 10],GMDCSA24,adl
4,ADL,12,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 4\ADL\12.mp4,8879979,8.6093,29.85143972216092,1280,720,Full Shirt & Pant,Day (Lights Off),Stopping copying from a book and drinking water while sitting on the floor,Drinking[4.5 to 8]; Reading[0 to 1.6]; Sitting[0 to 8]; Writing[0 to 1.6],GMDCSA24,adl
4,ADL,13,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 4\ADL\13.mp4,5741194,5.489533333333333,29.875034914929017,1280,720,Full Shirt & Pant,Day (Lights On),Writing while sitting on the chair,Sitting[0 to 5]; Writing[0 to 5],GMDCSA24,adl
4,ADL,14,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 4\ADL\14.mp4,8425027,8.305666666666667,29.859132319300077,1280,720,Full Shirt & Pant,Day (Lights On),Sitting in the chair to standing on the floor; then picking up the water bottle and drinking water from it,Drinking[4.5 to 6.7]; Standing[0 to 0.3; 1.5 to 8]; Walking[0.4 to 1.4],GMDCSA24,adl
4,ADL,15,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 4\ADL\15.mp4,5516254,5.329566666666667,29.83356995878339,1280,720,Full Shirt & Pant,Day (Lights On),Sitting to sleeping on the bed,Sitting[0 to 0.5]; Sleeping[1.6 to 5],GMDCSA24,adl
4,ADL,16,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 4\ADL\16.mp4,7385513,7.137566666666666,29.842103050993103,1280,720,Full Shirt & Pant,Day (Lights On),Sitting on the bed; removing the goggles; then sleeping,Sitting[0.5 to 2.8]; Sleeping[2.9 to 7],GMDCSA24,adl
4,ADL,17,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 4\ADL\17.mp4,6422176,6.225366666666667,29.877758204336022,1280,720,Full Shirt & Pant,Day (Lights On),Picking up the book from the floor and putting it on the bed,Walking[0 to 6],GMDCSA24,adl
4,ADL,18,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 4\ADL\18.mp4,5094294,14.097433333333333,29.863592190540594,640,480,Full Shirt & Pant,Day (Lights On),Wiping the face with a handkerchief; putting on the goggles; then reading a book,Reading[11.5 to 14]; Sitting[0.7 to 14],GMDCSA24,adl
4,ADL,19,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 4\ADL\19.mp4,3574963,9.905333333333333,29.882891371651635,640,480,Full Shirt & Pant,Day (Lights On),Walking; then picking up the biscuit jar and eating biscuits from it after sitting on the bed,Eating[7.7 to 9]; Sitting[6.9 to 9]; Standing[3 to 6.4]; Walking[0 to 1.7],GMDCSA24,adl
4,ADL,20,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 4\ADL\20.mp4,6333828,17.5214,29.84921296243451,640,480,Full Shirt & Pant,Day (Lights On),Eating biscuits then picking up the water bottle from the floor and drinking the water from it after sitting on the bed; keeping the bottle on the floor,Drinking[4.6 to 10.4]; Eating[16.2 to 17]; Sitting[2.8 to 17]; Standing[0.7 to 2.6],GMDCSA24,adl
4,Fall,01,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 4\Fall\01.mp4,1714708,4.6575,29.844337090713903,640,480,Full Shirt & Pant,Day (Lights On),Standing on the bed to falling (LS) on the bed,Falling (SW)[1.8 to 4]; Standing[0 to 1.5],GMDCSA24,fall
4,Fall,02,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 4\Fall\02.mp4,1110158,2.9773666666666667,29.892186607852576,640,480,Full Shirt & Pant,Day (Lights On),Falling (LS) from the bed to the floor,Falling (SW)[1.5 to 2]; Sleeping[0 to 1.4],GMDCSA24,fall
4,Fall,03,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 4\Fall\03.mp4,2421154,6.705533333333333,29.82611375679787,640,480,Full Shirt & Pant,Day (Lights Off),Walking then falling (forward) view 1,Falling (FW)[1.7 to 6]; Walking[0 to 1.7],GMDCSA24,fall
